system:index,ValleyName,annual_total_precipitation,year,.geo
00000000000000000010_11,MURRUMBIDGEE,1971265.4962706591,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_12,MURRUMBIDGEE,1376469.9416017446,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_13,MURRUMBIDGEE,1585728.1629974,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_14,MURRUMBIDGEE,1806305.0770175946,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_15,MURRUMBIDGEE,1348351.4408489026,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_16,MURRUMBIDGEE,1418534.5973510281,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_17,MURRUMBIDGEE,1437696.367819375,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_18,MURRUMBIDGEE,1760250.730453714,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_19,MURRUMBIDGEE,1478284.1963036922,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_20,MURRUMBIDGEE,1213870.4280082285,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_21,MURRUMBIDGEE,1177653.6466036008,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_22,MURRUMBIDGEE,1286263.9700310722,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_23,MURRUMBIDGEE,1566713.8909197485,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_24,MURRUMBIDGEE,1089997.9190014913,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_25,MURRUMBIDGEE,1090606.2605747778,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_26,MURRUMBIDGEE,1405306.4619832993,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_27,MURRUMBIDGEE,1307673.588751639,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_28,MURRUMBIDGEE,1757493.5020802245,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_29,MURRUMBIDGEE,2094324.624860708,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_30,MURRUMBIDGEE,1829162.8633632073,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_31,MURRUMBIDGEE,1435106.6055817988,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_32,MURRUMBIDGEE,1403078.8314631453,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_33,MURRUMBIDGEE,1599945.8673104062,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_34,MURRUMBIDGEE,1977101.3371479423,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_35,MURRUMBIDGEE,1266584.4977056296,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_36,MURRUMBIDGEE,1304876.776883437,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_37,MURRUMBIDGEE,1347685.3295488025,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_38,MURRUMBIDGEE,1504335.1788083564,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_39,MURRUMBIDGEE,1914704.9755265152,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_40,MURRUMBIDGEE,2113586.5423490414,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_41,MURRUMBIDGEE,1747729.839218993,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_42,MURRUMBIDGEE,1767752.5724514744,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_43,MURRUMBIDGEE,1384762.1526349748,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_0,NAMOI,815484.5999391098,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_1,NAMOI,1085936.3338863994,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_2,NAMOI,1337715.4498193578,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_3,NAMOI,840604.5261302212,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_4,NAMOI,962517.190374187,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_5,NAMOI,976352.7453882238,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_6,NAMOI,1126714.441370286,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_7,NAMOI,1039574.7810925068,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_8,NAMOI,1171749.6199024953,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_9,NAMOI,974293.6509548258,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_10,NAMOI,951380.036489006,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_11,NAMOI,1082546.2279540272,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_12,NAMOI,767591.0989378516,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_13,NAMOI,950509.9344526737,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_14,NAMOI,1201878.1019555521,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_15,NAMOI,1061376.6840791965,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_16,NAMOI,1415690.84331035,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_17,NAMOI,937256.0311190924,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_18,NAMOI,1013284.8955965003,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_19,NAMOI,1116427.9599385904,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_20,NAMOI,704405.6061611492,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_21,NAMOI,814735.0303780019,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_22,NAMOI,1016257.4490741796,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_23,NAMOI,1130733.417882587,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_24,NAMOI,827188.0921739758,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_25,NAMOI,820068.3580592925,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_26,NAMOI,1073763.936399022,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_27,NAMOI,1046495.6782915344,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_28,NAMOI,1185358.2990707103,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_29,NAMOI,1159346.5159342438,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_30,NAMOI,1329359.6600367161,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_31,NAMOI,915028.7684048053,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_32,NAMOI,800537.8970951131,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_33,NAMOI,972611.5034145789,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_34,NAMOI,1165160.5844461687,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_35,NAMOI,868919.7560295801,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_36,NAMOI,736891.8185688602,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_37,NAMOI,726695.8906516938,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_38,NAMOI,1039781.9164713194,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_39,NAMOI,1248552.849150342,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_40,NAMOI,1446537.5255814868,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_41,NAMOI,950307.1569969394,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_42,NAMOI,1150326.375641066,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_43,NAMOI,1041155.7384951187,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_0,OVENS,199997.97188893025,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_1,OVENS,293687.209820835,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_2,OVENS,302284.67998304585,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_3,OVENS,242105.07308118476,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_4,OVENS,307109.8410932069,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_5,OVENS,303505.16274250275,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_6,OVENS,292282.9985818615,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_7,OVENS,370029.6227237462,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_8,OVENS,341909.1467055928,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_9,OVENS,300878.8485110872,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_10,OVENS,289148.06175231386,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_11,OVENS,381915.1285909924,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_12,OVENS,292468.12302906095,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_13,OVENS,320477.78952292603,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_14,OVENS,359552.3171174209,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_15,OVENS,231488.0081114031,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_16,OVENS,243417.45640208726,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_17,OVENS,278329.0607530904,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_18,OVENS,314210.3394789942,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_19,OVENS,279853.4690561993,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_20,OVENS,250314.53118314338,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_21,OVENS,257921.53937813573,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_22,OVENS,279596.27187978383,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_23,OVENS,300872.38677993696,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_24,OVENS,208069.199547694,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_25,OVENS,204631.89511909633,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_26,OVENS,244035.0118297058,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_27,OVENS,254160.81845634847,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_28,OVENS,332956.95850076154,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_29,OVENS,375419.92272879893,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_30,OVENS,317683.24048169074,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_31,OVENS,286921.987917225,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_32,OVENS,291347.34417339234,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_33,OVENS,260952.14306637092,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_34,OVENS,343783.6058541037,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_35,OVENS,270768.103292396,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_36,OVENS,253215.3950616638,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_37,OVENS,251484.80787207096,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_38,OVENS,279479.17340658006,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_39,OVENS,329110.0059623579,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_40,OVENS,363518.7979850672,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_41,OVENS,362396.29891293816,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_42,OVENS,304703.59217667097,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_43,OVENS,279439.57827082154,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_0,PAROO,514018.4587467331,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_1,PAROO,903729.3881391624,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_2,PAROO,965482.7634947057,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_3,PAROO,555126.0378555325,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_4,PAROO,776795.2504911273,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_5,PAROO,760960.2005875701,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_6,PAROO,948078.7631715374,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_7,PAROO,837285.5704547267,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_8,PAROO,1018150.5542067534,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_9,PAROO,591426.9042418412,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_10,PAROO,673844.4740518611,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_11,PAROO,1017247.9301635319,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_12,PAROO,628749.2886334701,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_13,PAROO,945519.4016634574,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_14,PAROO,843724.1684411529,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_15,PAROO,826692.8309883252,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_16,PAROO,1221195.9083795452,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_17,PAROO,648044.5093585118,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_18,PAROO,1143382.3174562384,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_19,PAROO,715247.8542141067,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_20,PAROO,531356.6810998734,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_21,PAROO,539281.7717321825,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_22,PAROO,721960.1698928045,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_23,PAROO,547174.3595844716,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_24,PAROO,423668.3366373973,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_25,PAROO,707200.2712601523,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_26,PAROO,816437.150309208,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_27,PAROO,717014.6137392509,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_28,PAROO,1266938.0466165068,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_29,PAROO,1274340.0779001464,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_30,PAROO,1157536.4985113968,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_31,PAROO,647972.3528474567,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_32,PAROO,719288.0361187573,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_33,PAROO,775757.8705003518,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_34,PAROO,1022665.2935428732,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_35,PAROO,568586.1548910679,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_36,PAROO,550086.5846775904,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_37,PAROO,625219.3430024998,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_38,PAROO,868339.7292264622,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_39,PAROO,834113.9521985868,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_40,PAROO,1146780.7037886227,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_41,PAROO,864949.0800171436,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_42,PAROO,1168578.1940281799,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_43,PAROO,811289.7284693656,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_0,UPPER MURRAY,226919.41950618225,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_1,UPPER MURRAY,331115.6197739046,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_2,UPPER MURRAY,396965.653471797,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_3,UPPER MURRAY,265415.45950038475,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_4,UPPER MURRAY,338570.8740794612,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_5,UPPER MURRAY,321801.7491549806,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_6,UPPER MURRAY,310042.29813140363,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_7,UPPER MURRAY,387138.95692158124,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_8,UPPER MURRAY,389619.18731407827,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_9,UPPER MURRAY,355408.6633296966,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_10,UPPER MURRAY,327775.26528166723,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_11,UPPER MURRAY,412156.9174567418,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_12,UPPER MURRAY,319108.860137092,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_13,UPPER MURRAY,358690.2780990096,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_14,UPPER MURRAY,414142.85905570415,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_15,UPPER MURRAY,286357.3880151297,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_16,UPPER MURRAY,289769.5677452894,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_17,UPPER MURRAY,319820.31650087464,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_18,UPPER MURRAY,375256.1370505352,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_19,UPPER MURRAY,323382.79098189104,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_20,UPPER MURRAY,298022.27208424965,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_21,UPPER MURRAY,252125.81375449788,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_22,UPPER MURRAY,298331.68206820905,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_23,UPPER MURRAY,359816.4707857516,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_24,UPPER MURRAY,224566.71522690094,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_25,UPPER MURRAY,237958.38081865085,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_26,UPPER MURRAY,293868.5274908712,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_27,UPPER MURRAY,294919.72998338466,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_28,UPPER MURRAY,352825.92095952283,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_29,UPPER MURRAY,438918.24514229334,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_30,UPPER MURRAY,399954.68008433556,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_31,UPPER MURRAY,354679.023490313,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_32,UPPER MURRAY,323441.10499777185,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_33,UPPER MURRAY,327674.9589700871,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_34,UPPER MURRAY,397108.29132733104,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_35,UPPER MURRAY,319492.81006974756,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_36,UPPER MURRAY,320964.11742163,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_37,UPPER MURRAY,314833.3655441206,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_38,UPPER MURRAY,329293.4149485565,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_39,UPPER MURRAY,415860.3323997223,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_40,UPPER MURRAY,431560.74856407725,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_41,UPPER MURRAY,387214.88020237465,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_42,UPPER MURRAY,335469.92937351624,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014_43,UPPER MURRAY,317898.96680892556,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_0,WARREGO,847169.6922963647,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_1,WARREGO,1122138.4165408353,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2,WARREGO,1165144.4324741955,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_3,WARREGO,711971.6891573817,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_4,WARREGO,996438.8413520751,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_5,WARREGO,1010884.4178760649,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_6,WARREGO,955832.0249605969,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_7,WARREGO,1046297.5147283018,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_8,WARREGO,1334448.837108136,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_9,WARREGO,723683.500291516,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_10,WARREGO,791339.3706621557,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_11,WARREGO,941900.9410402223,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_12,WARREGO,904860.6622803349,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_13,WARREGO,950458.9602179228,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_14,WARREGO,1081359.4856050874,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_15,WARREGO,1288201.3922947755,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_16,WARREGO,1435869.077366163,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_17,WARREGO,992798.9727138799,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_18,WARREGO,1139143.1496054474,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_19,WARREGO,1014163.8981497454,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_20,WARREGO,795069.2953719829,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_21,WARREGO,692397.0917376914,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_22,WARREGO,949029.7859789608,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_23,WARREGO,800468.924794341,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_24,WARREGO,629016.4590943672,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_25,WARREGO,870010.9417872463,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_26,WARREGO,1264661.401410413,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_27,WARREGO,891847.3107817259,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_28,WARREGO,1588779.2984506648,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_29,WARREGO,1382455.9456811405,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_30,WARREGO,1407663.8500074805,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_31,WARREGO,686776.951330264,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_32,WARREGO,750695.7425979978,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_33,WARREGO,858256.2737496445,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
