system:index,Wetland,annual_total_precipitation,subwetland,year,.geo
00000000000000000083_43,Murray River and Euston Lakes,646.2079697206909,,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_0,Narran Lakes,20.797899811875585,Back Lake,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_1,Narran Lakes,37.03086269369312,Back Lake,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_2,Narran Lakes,44.09352963578468,Back Lake,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_3,Narran Lakes,23.48307080596101,Back Lake,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_4,Narran Lakes,39.76980160498151,Back Lake,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_5,Narran Lakes,26.891522068603365,Back Lake,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_6,Narran Lakes,36.71834442896001,Back Lake,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_7,Narran Lakes,36.86262606405744,Back Lake,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_8,Narran Lakes,38.53932854007272,Back Lake,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_9,Narran Lakes,25.18975269794464,Back Lake,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_10,Narran Lakes,24.813658983099693,Back Lake,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_11,Narran Lakes,37.85658522914437,Back Lake,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_12,Narran Lakes,24.256345594630524,Back Lake,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_13,Narran Lakes,40.993142953106,Back Lake,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_14,Narran Lakes,33.8150797848608,Back Lake,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_15,Narran Lakes,29.56120876704945,Back Lake,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_16,Narran Lakes,40.7279944747102,Back Lake,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_17,Narran Lakes,29.430880121156278,Back Lake,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_18,Narran Lakes,40.59170463038426,Back Lake,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_19,Narran Lakes,32.574284955567,Back Lake,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_20,Narran Lakes,20.33270197989894,Back Lake,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_21,Narran Lakes,25.38069153065775,Back Lake,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_22,Narran Lakes,28.4918720628701,Back Lake,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_23,Narran Lakes,24.411437280037823,Back Lake,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_24,Narran Lakes,20.791990628429488,Back Lake,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_25,Narran Lakes,24.318821018817378,Back Lake,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_26,Narran Lakes,36.40589968363444,Back Lake,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_27,Narran Lakes,37.04603593957191,Back Lake,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_28,Narran Lakes,44.44408140930475,Back Lake,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_29,Narran Lakes,35.85090314874462,Back Lake,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_30,Narran Lakes,52.41931372764064,Back Lake,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_31,Narran Lakes,21.32082742102006,Back Lake,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_32,Narran Lakes,21.673634959202186,Back Lake,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_33,Narran Lakes,25.35962899993448,Back Lake,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_34,Narran Lakes,38.13849723455952,Back Lake,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_35,Narran Lakes,20.297526583952063,Back Lake,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_36,Narran Lakes,20.579268536146948,Back Lake,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_37,Narran Lakes,23.600541832400303,Back Lake,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_38,Narran Lakes,32.2568724155426,Back Lake,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_39,Narran Lakes,39.992867306167,Back Lake,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_40,Narran Lakes,50.260788908191756,Back Lake,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_41,Narran Lakes,26.919935205403497,Back Lake,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_42,Narran Lakes,37.62630101044973,Back Lake,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_43,Narran Lakes,35.72336014579324,Back Lake,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_0,Narran Lakes,956.5005885121869,Narran Lake,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_1,Narran Lakes,1811.0999571631937,Narran Lake,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_2,Narran Lakes,2281.503953801417,Narran Lake,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_3,Narran Lakes,1165.307533992973,Narran Lake,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_4,Narran Lakes,1938.2884259318603,Narran Lake,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_5,Narran Lakes,1606.6543368914547,Narran Lake,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_6,Narran Lakes,2011.0512110985962,Narran Lake,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_7,Narran Lakes,1913.254045858804,Narran Lake,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_8,Narran Lakes,1947.9532299801415,Narran Lake,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_9,Narran Lakes,1358.3901789302918,Narran Lake,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_10,Narran Lakes,1347.9360087595733,Narran Lake,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_11,Narran Lakes,1888.1569759682113,Narran Lake,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_12,Narran Lakes,1025.0429803775805,Narran Lake,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_13,Narran Lakes,2113.2441768094604,Narran Lake,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_14,Narran Lakes,1614.9136717342865,Narran Lake,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_15,Narran Lakes,1367.6884154838672,Narran Lake,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_16,Narran Lakes,2160.929900592916,Narran Lake,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_17,Narran Lakes,1629.32279270864,Narran Lake,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_18,Narran Lakes,2205.7365964810056,Narran Lake,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_19,Narran Lakes,1543.35848821051,Narran Lake,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_20,Narran Lakes,1002.3163687177733,Narran Lake,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_21,Narran Lakes,1219.9708140555551,Narran Lake,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_22,Narran Lakes,1425.9497237567807,Narran Lake,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_23,Narran Lakes,1188.3146089664863,Narran Lake,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_24,Narran Lakes,989.5549741270496,Narran Lake,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_25,Narran Lakes,1281.6261717405973,Narran Lake,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_26,Narran Lakes,2094.694503357831,Narran Lake,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_27,Narran Lakes,1840.6428910652796,Narran Lake,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_28,Narran Lakes,2281.322499679584,Narran Lake,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_29,Narran Lakes,1923.4099640794825,Narran Lake,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_30,Narran Lakes,2780.2672431342744,Narran Lake,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_31,Narran Lakes,1175.4092269719815,Narran Lake,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_32,Narran Lakes,1166.5153036718277,Narran Lake,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_33,Narran Lakes,1329.6622733611687,Narran Lake,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_34,Narran Lakes,1960.4072546001744,Narran Lake,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_35,Narran Lakes,1120.051918056198,Narran Lake,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_36,Narran Lakes,1112.9562419622553,Narran Lake,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_37,Narran Lakes,1159.137314601973,Narran Lake,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_38,Narran Lakes,1573.7659616935487,Narran Lake,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_39,Narran Lakes,2023.8662368010073,Narran Lake,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_40,Narran Lakes,2460.2209278363807,Narran Lake,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_41,Narran Lakes,1345.4004261273963,Narran Lake,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_42,Narran Lakes,1888.5911981178265,Narran Lake,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_43,Narran Lakes,1714.8288471228936,Narran Lake,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_0,Narran Lakes,7510.968664073711,,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_1,Narran Lakes,13817.827368488965,,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_2,Narran Lakes,16889.45364825772,,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_3,Narran Lakes,8695.404435774391,,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_4,Narran Lakes,14446.423531904176,,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_5,Narran Lakes,11212.825634896526,,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_6,Narran Lakes,14554.871869097502,,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_7,Narran Lakes,13901.671003100917,,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_8,Narran Lakes,14313.685759762106,,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_9,Narran Lakes,9763.272523577074,,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_10,Narran Lakes,9981.349825883848,,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_11,Narran Lakes,14113.571079447456,,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_12,Narran Lakes,8273.383026797163,,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_13,Narran Lakes,15678.903950910479,,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_14,Narran Lakes,12338.047809630396,,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_15,Narran Lakes,10628.425510441322,,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_16,Narran Lakes,15785.561796631298,,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_17,Narran Lakes,11739.665071771657,,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_18,Narran Lakes,16056.218931786452,,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_19,Narran Lakes,11872.988617328334,,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_20,Narran Lakes,7506.039391898876,,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_21,Narran Lakes,9107.084957945815,,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_22,Narran Lakes,10806.71844763031,,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_23,Narran Lakes,8963.189375963515,,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_24,Narran Lakes,7490.262705993186,,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_25,Narran Lakes,9454.296580618506,,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_26,Narran Lakes,14998.766347552048,,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_27,Narran Lakes,13854.634414319664,,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_28,Narran Lakes,16921.167200275966,,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_29,Narran Lakes,13879.559020472037,,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_30,Narran Lakes,20283.540935280747,,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_31,Narran Lakes,8542.373393491436,,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_32,Narran Lakes,8494.631824482307,,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_33,Narran Lakes,9768.112002512053,,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_34,Narran Lakes,14535.080397295482,,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_35,Narran Lakes,8021.345550288992,,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_36,Narran Lakes,8091.591438826627,,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_37,Narran Lakes,8728.743160737493,,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_38,Narran Lakes,12031.918258029924,,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_39,Narran Lakes,15011.510580468177,,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_40,Narran Lakes,18524.232388507153,,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_41,Narran Lakes,10080.128664236208,,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_42,Narran Lakes,14080.106582600696,,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_43,Narran Lakes,13085.080870801796,,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_0,Narran Lakes,65.11606723654504,Clear Lake,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_1,Narran Lakes,117.1216976757143,Clear Lake,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_2,Narran Lakes,139.87258149899688,Clear Lake,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_3,Narran Lakes,74.18723012232313,Clear Lake,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_4,Narran Lakes,124.82643575294345,Clear Lake,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_5,Narran Lakes,84.90232068276873,Clear Lake,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_6,Narran Lakes,116.69381170810438,Clear Lake,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_7,Narran Lakes,116.0935810846441,Clear Lake,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_8,Narran Lakes,121.88315426391713,Clear Lake,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_9,Narran Lakes,80.21557732259527,Clear Lake,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_10,Narran Lakes,78.55224040933683,Clear Lake,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_11,Narran Lakes,118.37751133441925,Clear Lake,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_12,Narran Lakes,75.55570887818055,Clear Lake,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_13,Narran Lakes,129.11936647985496,Clear Lake,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_14,Narran Lakes,107.26692020250302,Clear Lake,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_15,Narran Lakes,92.41863719575545,Clear Lake,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_16,Narran Lakes,128.21283096449048,Clear Lake,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_17,Narran Lakes,92.94442122146194,Clear Lake,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_18,Narran Lakes,127.9590743801173,Clear Lake,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_19,Narran Lakes,102.39490919580646,Clear Lake,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_20,Narran Lakes,63.79357049605425,Clear Lake,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_21,Narran Lakes,79.51521765718273,Clear Lake,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_22,Narran Lakes,89.77929905910118,Clear Lake,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_23,Narran Lakes,76.82362532639036,Clear Lake,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_24,Narran Lakes,64.7370061495725,Clear Lake,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_25,Narran Lakes,76.44107403100705,Clear Lake,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_26,Narran Lakes,115.44617310598784,Clear Lake,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_27,Narran Lakes,117.02206723105674,Clear Lake,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_28,Narran Lakes,139.9514515619652,Clear Lake,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_29,Narran Lakes,112.56975806297041,Clear Lake,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_30,Narran Lakes,164.57112678897147,Clear Lake,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_31,Narran Lakes,67.53102238622365,Clear Lake,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_32,Narran Lakes,68.06828779613271,Clear Lake,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_33,Narran Lakes,79.30907730635475,Clear Lake,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_34,Narran Lakes,119.63804684561842,Clear Lake,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_35,Narran Lakes,63.8733956117256,Clear Lake,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_36,Narran Lakes,64.693659677225,Clear Lake,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_37,Narran Lakes,74.40977513322643,Clear Lake,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_38,Narran Lakes,101.74746550157958,Clear Lake,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_39,Narran Lakes,125.72829901307236,Clear Lake,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_40,Narran Lakes,158.281651727826,Clear Lake,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_41,Narran Lakes,84.61580618830288,Clear Lake,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_42,Narran Lakes,118.58679170047535,Clear Lake,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_43,Narran Lakes,112.47823190572215,Clear Lake,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_0,Noora Evaporation Basin,955.078446836565,Noora Evaporation Basin,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_1,Noora Evaporation Basin,1200.3016657438932,Noora Evaporation Basin,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_2,Noora Evaporation Basin,1640.4650775610232,Noora Evaporation Basin,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_3,Noora Evaporation Basin,1327.7208540412726,Noora Evaporation Basin,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_4,Noora Evaporation Basin,1643.2965785003178,Noora Evaporation Basin,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_5,Noora Evaporation Basin,1663.3883422202925,Noora Evaporation Basin,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_6,Noora Evaporation Basin,1431.9121075772773,Noora Evaporation Basin,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_7,Noora Evaporation Basin,1510.8113748931416,Noora Evaporation Basin,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_8,Noora Evaporation Basin,1340.973425609341,Noora Evaporation Basin,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_9,Noora Evaporation Basin,1301.1976426204046,Noora Evaporation Basin,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_10,Noora Evaporation Basin,1468.1747694572982,Noora Evaporation Basin,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_11,Noora Evaporation Basin,2092.633284358651,Noora Evaporation Basin,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_12,Noora Evaporation Basin,1446.2373673859763,Noora Evaporation Basin,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_13,Noora Evaporation Basin,1467.134629160984,Noora Evaporation Basin,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_14,Noora Evaporation Basin,1670.3879709545304,Noora Evaporation Basin,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_15,Noora Evaporation Basin,1368.1825253727388,Noora Evaporation Basin,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_16,Noora Evaporation Basin,1593.6227686363106,Noora Evaporation Basin,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_17,Noora Evaporation Basin,1345.848161951467,Noora Evaporation Basin,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_18,Noora Evaporation Basin,1588.1705851615643,Noora Evaporation Basin,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_19,Noora Evaporation Basin,1514.627224946022,Noora Evaporation Basin,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_20,Noora Evaporation Basin,1102.6091354224027,Noora Evaporation Basin,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_21,Noora Evaporation Basin,1391.6341739495597,Noora Evaporation Basin,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_22,Noora Evaporation Basin,1285.4238370304015,Noora Evaporation Basin,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_23,Noora Evaporation Basin,1541.580690975049,Noora Evaporation Basin,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_24,Noora Evaporation Basin,1313.9383481931452,Noora Evaporation Basin,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_25,Noora Evaporation Basin,1233.119626799401,Noora Evaporation Basin,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_26,Noora Evaporation Basin,1400.1028660617621,Noora Evaporation Basin,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_27,Noora Evaporation Basin,1351.7028406577952,Noora Evaporation Basin,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_28,Noora Evaporation Basin,1880.1729353603193,Noora Evaporation Basin,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_29,Noora Evaporation Basin,2229.640630288218,Noora Evaporation Basin,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_30,Noora Evaporation Basin,1775.6556557045265,Noora Evaporation Basin,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_31,Noora Evaporation Basin,1432.2248386607448,Noora Evaporation Basin,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_32,Noora Evaporation Basin,1526.3748225465708,Noora Evaporation Basin,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_33,Noora Evaporation Basin,1307.6019648927102,Noora Evaporation Basin,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c_34,Noora Evaporation Basin,1623.675242406948,Noora Evaporation Basin,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
